country,location_name,year,month,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
Chile,Santiago,2024,7,-33.45,-70.66999999999999,1721101220.689655,4.231034482758621,39.62758620689655,2.9655172413793105,4.8,97.72413793103448,1019.3793103448276,30.101724137931036,0.0,0.0,73.24137931034483,27.75862068965517,3.4551724137931035,38.217241379310344,6.748275862068965,3.8275862068965516,3.586206896551724,6.344827586206897,10.217241379310344,7835.927586206896,2.3275862068965516,102.74827586206897,67.38620689655173,764.893103448276,897.8517241379311,6.0,10.0,43.758620689655174
Chile,Santiago,2024,8,-33.45,-70.67,1723810587.096774,5.583870967741936,42.04516129032258,3.541935483870968,5.712903225806452,135.70967741935485,1020.6451612903226,30.14032258064516,0.05806451612903226,0.0025806451612903226,77.51612903225806,48.483870967741936,4.906451612903226,40.832258064516125,8.35483870967742,4.903225806451613,3.4193548387096775,7.129032258064516,11.474193548387097,4817.296774193549,5.767741935483872,63.57741935483871,40.50645161290323,393.19354838709677,477.14516129032256,5.548387096774194,9.64516129032258,45.54838709677419
Chile,Santiago,2024,9,-33.45,-70.67,1726441890.0,7.716666666666667,45.9,3.286666666666667,5.296666666666667,145.83333333333334,1017.8,30.054333333333332,0.006,0.0,82.66666666666667,19.166666666666668,7.6,45.67333333333333,8.353333333333333,4.766666666666667,3.1666666666666665,6.633333333333334,10.66,1851.0466666666666,110.46333333333334,59.375166666666665,71.62349999999999,113.83883333333333,150.73633333333333,3.8,8.166666666666666,46.1
Chile,Santiago,2024,10,-33.45,-70.66692000000002,1729047750.0,10.893333333333334,51.61333333333334,2.3733333333333335,3.8666666666666667,156.5,1015.9,29.996333333333332,0.173,0.006666666666666667,81.5,28.866666666666667,11.123333333333333,51.96666666666667,9.0,5.266666666666667,0.3,4.953333333333333,7.99,1780.8716666666667,84.13333333333334,88.26350000000001,62.26483333333333,61.70366666666666,89.04666666666667,3.2333333333333334,7.266666666666667,44.5
Chile,Santiago,2024,11,-33.45,-70.6667,1731747879.310345,12.817241379310344,55.08965517241379,2.210344827586207,3.613793103448276,202.0,1015.7931034482758,29.993793103448276,0.0,0.0,65.93103448275862,11.03448275862069,13.179310344827586,55.70344827586207,9.827586206896552,5.896551724137931,0.020689655172413793,4.13103448275862,6.662068965517242,1024.2620689655173,82.6896551724138,48.45724137931035,69.36862068965517,42.403275862068966,51.52568965517242,2.5517241379310347,4.724137931034483,48.06896551724138
Chile,Santiago,2024,12,-33.45,-70.6667,1734345406.451613,17.94516129032258,64.30645161290323,2.6,4.203225806451614,229.61290322580646,1014.3225806451613,29.95451612903226,0.0,0.0,46.354838709677416,10.451612903225806,18.01290322580645,64.42258064516129,10.0,6.0,0.08064516129032258,4.306451612903226,6.932258064516129,669.4612903225806,133.09677419354838,21.830000000000002,90.89467741935485,45.24145161290322,46.72145161290322,2.6451612903225805,5.064516129032258,46.54838709677419
Chile,Santiago,2025,1,-33.45,-70.6667,1737048990.0,16.19,61.153333333333336,2.3033333333333337,3.756666666666667,231.0,1013.9666666666667,29.938666666666666,0.0,0.0,62.86666666666667,5.8,16.423333333333332,61.556666666666665,9.866666666666667,5.866666666666666,0.03666666666666667,5.406666666666666,8.7,660.1416666666667,144.5,25.591666666666665,99.30799999999999,50.1905,51.306666666666665,3.0,5.9,47.93333333333333
Chile,Santiago,2025,2,-33.45,-70.6667,1739571235.7142856,15.742857142857144,60.332142857142856,2.210714285714286,3.6142857142857143,207.21428571428572,1012.6071428571429,29.899285714285714,0.0,0.0,62.5,2.6785714285714284,15.914285714285715,60.635714285714286,9.607142857142858,5.642857142857143,0.0,5.692857142857143,9.171428571428573,745.9464285714286,134.67857142857142,38.096785714285716,96.62285714285714,53.947321428571435,55.354642857142856,3.0714285714285716,6.571428571428571,54.392857142857146
Chile,Santiago,2025,3,-33.45,-70.6667,1742117864.516129,13.66451612903226,56.60322580645161,2.2903225806451615,3.7419354838709675,205.7741935483871,1014.3548387096774,29.950967741935486,0.0,0.0,75.51612903225806,12.903225806451612,14.003225806451612,57.18387096774194,9.258064516129032,5.387096774193548,0.0,4.341935483870968,7.012903225806451,1649.7225806451613,54.903225806451616,87.55870967741936,90.3933870967742,84.18693548387097,85.78032258064516,3.7096774193548385,8.838709677419354,50.354838709677416
Chile,Santiago,2025,4,-33.45,-70.6667,1744751160.0,10.333333333333334,50.593333333333334,2.25,3.6700000000000004,185.53333333333333,1015.6,29.988,0.0,0.0,78.9,28.333333333333332,10.59,50.99,8.346666666666668,4.8,0.0,4.989999999999999,8.053333333333335,2727.8866666666668,31.866666666666667,112.8685,99.42516666666667,120.25,121.08866666666667,4.0,9.633333333333333,52.36666666666667
Chile,Santiago,2025,5,-33.45,-70.6667,1747385622.580645,8.625806451612902,47.53225806451613,2.3225806451612905,3.7870967741935484,142.19354838709677,1017.0322580645161,30.031290322580645,0.07419354838709677,0.0025806451612903226,88.06451612903226,33.225806451612904,8.619354838709677,47.516129032258064,5.438709677419355,2.903225806451613,0.0,5.029032258064516,8.093548387096774,3262.9225806451614,16.580645161290324,130.66967741935483,134.70983870967743,131.60661290322582,133.09854838709677,4.258064516129032,9.580645161290322,51.54838709677419
Chile,Santiago,2025,6,-33.45,-70.6667,1750020690.0,4.536666666666666,40.166666666666664,2.8,4.533333333333333,109.33333333333333,1019.0666666666667,30.092,0.23166666666666663,0.008666666666666666,91.53333333333333,31.166666666666668,3.796666666666667,38.84666666666667,4.926666666666667,2.6333333333333333,0.0,5.506666666666666,8.886666666666667,3529.1833333333334,10.066666666666666,135.69750000000002,155.97966666666667,130.58533333333332,132.47233333333332,4.2,9.633333333333333,51.86666666666667
Chile,Santiago,2025,7,-33.45,-70.6667,1752655238.7096775,5.490322580645161,41.89032258064516,2.680645161290323,4.34516129032258,127.38709677419355,1017.741935483871,30.052258064516128,0.0012903225806451613,0.0,90.12903225806451,30.161290322580644,4.929032258064517,40.87096774193548,4.967741935483871,2.6774193548387095,0.0,5.680645161290323,9.154838709677419,3015.3209677419354,8.0,145.93516129032258,173.7866129032258,140.45677419354837,141.82338709677418,4.419354838709677,9.935483870967742,50.32258064516129
Chile,Santiago,2025,8,-33.45,-70.6667,1755332070.967742,6.919354838709677,44.46451612903226,3.0161290322580645,4.880645161290323,120.64516129032258,1018.741935483871,30.08225806451613,0.20064516129032256,0.007741935483870968,91.96774193548387,35.483870967741936,6.361290322580645,43.44516129032258,6.16774193548387,3.4193548387096775,0.0,5.929032258064517,9.551612903225807,2992.941935483871,13.258064516129032,116.85435483870968,129.7924193548387,95.54951612903226,97.01758064516129,3.6451612903225805,8.709677419354838,49.45161290322581
